Date,Day,Month,Year,Latitude,Longitude,Acres,County,AgencyCode.IncidentNumber,Source,Notes
12/30/05,30,12,2005,20.8983307,-156.4915314,0,Maui,MA530,Maui Fire Dept,NA
12/30/05,30,12,2005,21.5286751,-158.2277069,0.1,Oahu,OA180,Honolulu Fire Dept,NA
12/30/05,30,12,2005,21.4630642,-158.1489105,0.2,Oahu,OA2214,Honolulu Fire Dept,NA
12/30/05,30,12,2005,21.5760231,-158.1126251,0.2,Oahu,OA2760,Honolulu Fire Dept,NA
12/30/05,30,12,2005,21.3793526,-158.0283508,0.1,Oahu,OA3982,Honolulu Fire Dept,NA
12/30/05,30,12,2005,21.3920975,-158.0025177,0.1,Oahu,OA4755,Honolulu Fire Dept,NA
12/30/05,30,12,2005,21.3247204,-157.8687439,1,Oahu,OA5789,Honolulu Fire Dept,NA
12/30/05,30,12,2005,21.352829,-157.8577423,1,Oahu,OA5894,Honolulu Fire Dept,NA
12/30/05,30,12,2005,21.3556728,-157.8562317,1,Oahu,OA5913,Honolulu Fire Dept,NA
12/30/05,30,12,2005,21.2557335,-157.8060303,0.1,Oahu,OA6376,Honolulu Fire Dept,NA
12/30/05,30,12,2005,21.3212414,-157.8049927,0.1,Oahu,OA6388,Honolulu Fire Dept,NA
12/30/05,30,12,2005,21.4536667,-158.1903839,0.2,Oahu,OA814,Honolulu Fire Dept,NA
12/30/05,30,12,2005,21.4492378,-158.1903381,0.1,Oahu,OA827,Honolulu Fire Dept,NA
12/30/05,30,12,2005,22.0263252,-159.384201,0.1,Kauai,KA162,Kauai Fire Dept,NA
12/31/05,31,12,2005,19.9393063,-155.7888794,0.3,Hawaii,HI1053,Hawaii Fire Dept,NA
12/31/05,31,12,2005,19.7684994,-155.935379,0.1,Hawaii,HI1278,Hawaii Fire Dept,NA
12/31/05,31,12,2005,19.6442947,-155.986084,0.3,Hawaii,HI1338,Hawaii Fire Dept,NA
12/31/05,31,12,2005,19.6093426,-155.0386047,0.1,Hawaii,HI545,Hawaii Fire Dept,NA
12/31/05,31,12,2005,19.7321053,-155.0898285,0.1,Hawaii,HI613,Hawaii Fire Dept,NA
12/31/05,31,12,2005,19.7817631,-155.0924377,0.1,Hawaii,HI619,Hawaii Fire Dept,NA
12/31/05,31,12,2005,19.7424202,-155.1076813,0.5,Hawaii,HI639,Hawaii Fire Dept,NA
12/31/05,31,12,2005,20.0833359,-155.4373932,0.1,Hawaii,HI732,Hawaii Fire Dept,NA
12/31/05,31,12,2005,19.1974716,-155.4776611,0.1,Hawaii,HI776,Hawaii Fire Dept,NA
12/31/05,31,12,2005,20.0210972,-155.6611481,0.2,Hawaii,HI898,Hawaii Fire Dept,NA
12/31/05,31,12,2005,20.0403481,-155.7182007,0.1,Hawaii,HI947,Hawaii Fire Dept,NA
12/31/05,31,12,2005,20.8693428,-156.4801025,1,Maui,MA1060,Maui Fire Dept,NA
12/31/05,31,12,2005,20.8431797,-156.3235931,0,Maui,MA1213,Maui Fire Dept,NA
12/31/05,31,12,2005,20.7825012,-156.4550323,0,Maui,MA1485,Maui Fire Dept,NA
12/31/05,31,12,2005,20.7789307,-156.4555969,0,Maui,MA1514,Maui Fire Dept,NA
12/31/05,31,12,2005,20.7568169,-155.9861145,0,Maui,MA1625,Maui Fire Dept,NA
12/31/05,31,12,2005,20.7112331,-155.9935455,0,Maui,MA1777,Maui Fire Dept,NA
12/31/05,31,12,2005,20.9175282,-156.4964142,0,Maui,MA349,Maui Fire Dept,NA
12/31/05,31,12,2005,20.9036655,-156.4915161,0,Maui,MA482,Maui Fire Dept,NA
12/31/05,31,12,2005,20.8905354,-156.496994,0,Maui,MA663,Maui Fire Dept,NA
12/31/05,31,12,2005,20.8855095,-156.6609955,0,Maui,MA751,Maui Fire Dept,NA
12/31/05,31,12,2005,20.8811321,-156.4522705,0,Maui,MA840,Maui Fire Dept,NA
12/31/05,31,12,2005,21.4463558,-158.1859894,0.1,Oahu,OA1060,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.4517784,-158.1782684,0.1,Oahu,OA1233,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.4304562,-158.1747437,0.5,Oahu,OA1454,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.4545174,-158.1740265,0.1,Oahu,OA1535,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.4585857,-158.1691589,1,Oahu,OA1684,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.4575634,-158.1608582,0.5,Oahu,OA1857,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.5287571,-158.2277069,0.2,Oahu,OA215,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.3759899,-158.1376343,0.1,Oahu,OA2429,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.3873138,-158.1302643,1,Oahu,OA2530,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.5732002,-158.1213379,0.4,Oahu,OA2678,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.3416843,-158.1069183,0.2,Oahu,OA2814,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.35606,-158.0882874,5,Oahu,OA2986,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.4934425,-158.0409546,0.1,Oahu,OA3594,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.3957081,-158.0348969,0.3,Oahu,OA3711,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.3704243,-158.0260925,2,Oahu,OA4123,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.3708515,-158.026062,0.5,Oahu,OA4126,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.3281384,-158.0199585,0.2,Oahu,OA4302,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.3931675,-158.0134277,1,Oahu,OA4501,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.4473419,-158.0081177,0.1,Oahu,OA4627,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.4576187,-158.00354,0.1,Oahu,OA4744,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.4669952,-158.2076874,0.1,Oahu,OA485,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.3918762,-157.9822998,1,Oahu,OA5029,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.4013748,-157.9752655,1,Oahu,OA5082,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.409483,-157.9730988,0.5,Oahu,OA5092,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.3858089,-157.9572906,1,Oahu,OA5179,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.3940067,-157.9445648,0.1,Oahu,OA5301,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.3794823,-157.9332428,0.1,Oahu,OA5397,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.3319359,-157.8804169,0.1,Oahu,OA5679,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.3301182,-157.8760834,0.2,Oahu,OA5700,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.3230553,-157.8613892,0.1,Oahu,OA5867,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.3623409,-157.8528137,0.1,Oahu,OA5957,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.310833,-157.8522186,0.1,Oahu,OA5965,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.2557487,-157.8059692,0.1,Oahu,OA6380,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.2617016,-157.7980499,0.1,Oahu,OA6434,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.2806339,-157.7951202,0.1,Oahu,OA6444,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.2861023,-157.7470703,0.2,Oahu,OA6612,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.3702927,-157.7286682,1,Oahu,OA6677,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.3297749,-157.6923981,0.1,Oahu,OA6852,Honolulu Fire Dept,NA
12/31/05,31,12,2005,21.2985554,-157.6624146,0.1,Oahu,OA6923,Honolulu Fire Dept,NA
12/31/05,31,12,2005,22.0803699,-159.3210144,0.3,Kauai,KA15,Kauai Fire Dept,NA
12/31/05,31,12,2005,22.0968304,-159.3065033,0.1,Kauai,KA16,Kauai Fire Dept,NA
12/31/05,31,12,2005,22.1020527,-159.3443146,0.1,Kauai,KA245,Kauai Fire Dept,NA
12/31/05,31,12,2005,22.0973759,-159.3373871,0.3,Kauai,KA260,Kauai Fire Dept,NA
12/31/05,31,12,2005,22.0448284,-159.6625824,0.1,Kauai,KA4,Kauai Fire Dept,NA
12/31/05,31,12,2005,21.9111824,-159.5852509,0.1,Kauai,KA69,Kauai Fire Dept,NA
1/1/06,1,1,2006,19.6661243,-155.9994049,0.1,Hawaii,HI1391,Hawaii Fire Dept,NA
1/1/06,1,1,2006,19.687788,-155.1826935,0.1,Hawaii,HI687,Hawaii Fire Dept,NA
1/1/06,1,1,2006,19.0990963,-155.7527161,25,Hawaii,HI980,Hawaii Fire Dept,NA
1/1/06,1,1,2006,20.8599834,-156.5072632,0,Maui,MA1115,Maui Fire Dept,NA
1/1/06,1,1,2006,20.8362675,-156.3239441,0,Maui,MA1251,Maui Fire Dept,NA
1/1/06,1,1,2006,20.7757778,-156.4537354,0,Maui,MA1536,Maui Fire Dept,NA
1/1/06,1,1,2006,20.7572021,-156.4511719,0,Maui,MA1622,Maui Fire Dept,NA
1/1/06,1,1,2006,20.8999901,-156.4820557,0,Maui,MA521,Maui Fire Dept,NA
1/1/06,1,1,2006,20.8965549,-156.4792938,0,Maui,MA546,Maui Fire Dept,NA
1/1/06,1,1,2006,20.8823109,-156.4732361,0,Maui,MA809,Maui Fire Dept,NA
1/1/06,1,1,2006,20.8781719,-156.4981384,0,Maui,MA883,Maui Fire Dept,NA
1/1/06,1,1,2006,21.4444199,-158.1851196,0.1,Oahu,OA1070,Honolulu Fire Dept,NA
1/1/06,1,1,2006,21.4239941,-158.177948,0.2,Oahu,OA1247,Honolulu Fire Dept,NA
1/1/06,1,1,2006,21.3873138,-158.1302643,0.5,Oahu,OA2531,Honolulu Fire Dept,NA
1/1/06,1,1,2006,21.3348923,-158.0847931,0.1,Oahu,OA3045,Honolulu Fire Dept,NA
1/1/06,1,1,2006,21.4379063,-158.0592804,0.5,Oahu,OA3400,Honolulu Fire Dept,NA
1/1/06,1,1,2006,21.4677868,-158.21492,0.2,Oahu,OA360,Honolulu Fire Dept,NA
1/1/06,1,1,2006,21.6759071,-157.9518738,0.1,Oahu,OA5264,Honolulu Fire Dept,NA
1/1/06,1,1,2006,21.2934475,-157.6616821,0.1,Oahu,OA6932,Honolulu Fire Dept,NA
1/1/06,1,1,2006,21.9618778,-159.6582031,0.1,Kauai,KA61,Kauai Fire Dept,NA
1/2/06,2,1,2006,21.4091949,-158.1694794,1,Oahu,OA1679,Honolulu Fire Dept,NA
1/2/06,2,1,2006,21.5986271,-158.1027374,0.1,Oahu,OA2876,Honolulu Fire Dept,NA
1/2/06,2,1,2006,21.3185425,-158.0921478,0.1,Oahu,OA2932,Honolulu Fire Dept,NA
1/3/06,3,1,2006,19.1971416,-155.4776764,1,Hawaii,HI778,Hawaii Fire Dept,NA
1/3/06,3,1,2006,20.7862072,-156.3190918,0,Maui,MA1454,Maui Fire Dept,NA
1/3/06,3,1,2006,21.3005791,-158.0911407,1,Oahu,OA2944,Honolulu Fire Dept,NA
1/3/06,3,1,2006,21.3505211,-158.0639496,1,Oahu,OA3341,Honolulu Fire Dept,NA
1/3/06,3,1,2006,21.4779663,-158.2176666,500,Oahu,OA335,Honolulu Fire Dept,NA
1/3/06,3,1,2006,21.3842716,-158.026474,0.3,Oahu,OA4106,Honolulu Fire Dept,NA
1/3/06,3,1,2006,21.9963036,-159.3442535,200,Kauai,KA248,Kauai Fire Dept,NA
1/4/06,4,1,2006,19.9403667,-155.7899475,0.1,Hawaii,HI1056,Hawaii Fire Dept,NA
1/4/06,4,1,2006,19.6508465,-155.9550629,0.2,Hawaii,HI1289,Hawaii Fire Dept,NA
1/4/06,4,1,2006,19.648653,-155.9933929,0.2,Hawaii,HI1373,Hawaii Fire Dept,NA
1/4/06,4,1,2006,21.4121208,-158.1580353,0.1,Oahu,OA1951,Honolulu Fire Dept,NA
1/4/06,4,1,2006,21.3035736,-158.0851135,0.2,Oahu,OA3039,Honolulu Fire Dept,NA
1/4/06,4,1,2006,21.3271275,-158.0551758,0.2,Oahu,OA3457,Honolulu Fire Dept,NA
1/4/06,4,1,2006,21.3123283,-158.0047913,0.1,Oahu,OA4713,Honolulu Fire Dept,NA
1/4/06,4,1,2006,21.2828979,-157.7153168,0.1,Oahu,OA6731,Honolulu Fire Dept,NA
1/4/06,4,1,2006,21.2992783,-157.6618042,0.1,Oahu,OA6924,Honolulu Fire Dept,NA
1/4/06,4,1,2006,21.8945694,-159.4696808,0.1,Kauai,KA126,Kauai Fire Dept,NA
1/4/06,4,1,2006,22.0743217,-159.3200989,0.1,Kauai,KA286,Kauai Fire Dept,NA
1/4/06,4,1,2006,22.1415119,-159.2977142,2,Kauai,KA311,Kauai Fire Dept,NA
1/5/06,5,1,2006,21.5918102,-158.1004028,1,Oahu,OA2895,Honolulu Fire Dept,NA
1/5/06,5,1,2006,21.320816,-158.0827637,0.5,Oahu,OA3077,Honolulu Fire Dept,NA
1/5/06,5,1,2006,21.3417797,-158.0355072,0.3,Oahu,OA3700,Honolulu Fire Dept,NA
1/5/06,5,1,2006,21.6196365,-157.9151764,0.1,Oahu,OA5514,Honolulu Fire Dept,NA
1/5/06,5,1,2006,21.97962,-159.3526611,50,Kauai,KA185,Kauai Fire Dept,NA
1/5/06,5,1,2006,21.9938564,-159.343399,0.1,Kauai,KA249,Kauai Fire Dept,NA
1/5/06,5,1,2006,21.9730492,-159.7152863,0.1,Kauai,KA28,Kauai Fire Dept,NA
1/5/06,5,1,2006,22.1346188,-159.3142395,0.1,Kauai,KA290,Kauai Fire Dept,NA
1/5/06,5,1,2006,22.2126408,-159.3843842,0.1,Kauai,KA7,Kauai Fire Dept,NA
1/6/06,6,1,2006,19.9728336,-155.8215942,0.1,Hawaii,HI1116,Hawaii Fire Dept,NA
1/6/06,6,1,2006,19.5173035,-155.0102844,0.1,Hawaii,HI511,Hawaii Fire Dept,NA
1/6/06,6,1,2006,19.6875801,-155.0765076,0.1,Hawaii,HI587,Hawaii Fire Dept,NA
1/6/06,6,1,2006,21.5286751,-158.2277069,0.2,Oahu,OA181,Honolulu Fire Dept,NA
1/6/06,6,1,2006,21.4575634,-158.1608582,2,Oahu,OA1858,Honolulu Fire Dept,NA
1/6/06,6,1,2006,21.3348923,-158.0847931,10,Oahu,OA3046,Honolulu Fire Dept,NA
1/6/06,6,1,2006,21.4779663,-158.2176666,0.1,Oahu,OA336,Honolulu Fire Dept,NA
1/6/06,6,1,2006,21.4622421,-158.2120514,0.1,Oahu,OA447,Honolulu Fire Dept,NA
1/6/06,6,1,2006,21.3381996,-157.8772736,0.1,Oahu,OA5692,Honolulu Fire Dept,NA
1/6/06,6,1,2006,21.4528484,-158.1951447,0.1,Oahu,OA697,Honolulu Fire Dept,NA
1/6/06,6,1,2006,21.9789276,-159.3544006,0.1,Kauai,KA223,Kauai Fire Dept,NA
1/7/06,7,1,2006,21.3967438,-158.1631927,0.1,Oahu,OA1816,Honolulu Fire Dept,NA
1/7/06,7,1,2006,21.3911209,-157.9566193,1,Oahu,OA5188,Honolulu Fire Dept,NA
1/7/06,7,1,2006,21.9788589,-159.3551331,1,Kauai,KA218,Kauai Fire Dept,NA
1/7/06,7,1,2006,22.1055946,-159.3442993,0.1,Kauai,KA246,Kauai Fire Dept,NA
1/8/06,8,1,2006,20.7789192,-156.4551849,0.2,Maui,MA1515,Maui Fire Dept,NA
1/8/06,8,1,2006,21.384901,-158.1346283,0.1,Oahu,OA2461,Honolulu Fire Dept,NA
1/8/06,8,1,2006,21.47686,-158.2199097,0.1,Oahu,OA287,Honolulu Fire Dept,NA
1/8/06,8,1,2006,21.3478527,-158.0269318,0.1,Oahu,OA4078,Honolulu Fire Dept,NA
1/8/06,8,1,2006,21.5135803,-158.0188599,0.1,Oahu,OA4332,Honolulu Fire Dept,NA
1/8/06,8,1,2006,21.4407005,-158.0097198,0.5,Oahu,OA4569,Honolulu Fire Dept,NA
1/8/06,8,1,2006,21.3582573,-157.9268341,0.1,Oahu,OA5445,Honolulu Fire Dept,NA
1/9/06,9,1,2006,21.3896427,-157.9944,0.5,Oahu,OA4870,Honolulu Fire Dept,NA
1/9/06,9,1,2006,21.3763924,-157.7138672,0.1,Oahu,OA6736,Honolulu Fire Dept,NA
1/10/06,10,1,2006,20.0043259,-155.6772614,30,Hawaii,HI911,Hawaii Fire Dept,NA
1/10/06,10,1,2006,21.3725758,-158.0332031,0.2,Oahu,OA3772,Honolulu Fire Dept,NA
1/10/06,10,1,2006,21.4804859,-158.2064972,0.1,Oahu,OA509,Honolulu Fire Dept,NA
1/11/06,11,1,2006,21.3661118,-158.0602722,150,Oahu,OA3384,Honolulu Fire Dept,NA
1/11/06,11,1,2006,21.4622421,-158.2120514,0.1,Oahu,OA448,Honolulu Fire Dept,NA
1/12/06,12,1,2006,21.4304562,-158.1747437,0.2,Oahu,OA1455,Honolulu Fire Dept,NA
1/12/06,12,1,2006,21.4779663,-158.2176666,0.1,Oahu,OA337,Honolulu Fire Dept,NA
1/12/06,12,1,2006,21.3661804,-158.0604095,0.1,Oahu,OA3381,Honolulu Fire Dept,NA
1/12/06,12,1,2006,21.3691082,-158.0262146,5,Oahu,OA4117,Honolulu Fire Dept,NA
1/12/06,12,1,2006,21.4568272,-158.2006836,0.1,Oahu,OA586,Honolulu Fire Dept,NA
1/13/06,13,1,2006,20.0198555,-155.6764832,0.1,Hawaii,HI907,Hawaii Fire Dept,NA
1/13/06,13,1,2006,21.5287571,-158.2277069,0.1,Oahu,OA216,Honolulu Fire Dept,NA
1/14/06,14,1,2006,21.4564362,-158.1950836,0.1,Oahu,OA712,Honolulu Fire Dept,NA
1/14/06,14,1,2006,21.9000721,-159.5985565,0.1,Kauai,KA73,Kauai Fire Dept,NA
1/15/06,15,1,2006,19.3034801,-155.8735046,0.1,Hawaii,HI1201,Hawaii Fire Dept,NA
1/15/06,15,1,2006,19.6487331,-155.9928436,0.2,Hawaii,HI1372,Hawaii Fire Dept,NA
1/15/06,15,1,2006,21.5286751,-158.2277069,0.2,Oahu,OA182,Honolulu Fire Dept,NA
1/15/06,15,1,2006,21.5147915,-158.0405273,0.1,Oahu,OA3605,Honolulu Fire Dept,NA
1/15/06,15,1,2006,21.4065838,-157.9755707,0.1,Oahu,OA5079,Honolulu Fire Dept,NA
1/15/06,15,1,2006,21.2756271,-157.8252716,0.1,Oahu,OA6227,Honolulu Fire Dept,NA
1/16/06,16,1,2006,19.7156773,-155.9818115,1,Hawaii,HI1321,Hawaii Fire Dept,NA
1/16/06,16,1,2006,21.4001083,-158.1504517,0.5,Oahu,OA2168,Honolulu Fire Dept,NA
1/16/06,16,1,2006,21.4092789,-158.146347,0.1,Oahu,OA2285,Honolulu Fire Dept,NA
1/16/06,16,1,2006,21.3719654,-157.8267975,0.1,Oahu,OA6219,Honolulu Fire Dept,NA
1/17/06,17,1,2006,19.6479912,-155.989624,1,Hawaii,HI1354,Hawaii Fire Dept,NA
1/17/06,17,1,2006,19.1979713,-155.4781494,0.1,Hawaii,HI780,Hawaii Fire Dept,NA
1/17/06,17,1,2006,21.457262,-158.1676331,0.2,Oahu,OA1700,Honolulu Fire Dept,NA
1/17/06,17,1,2006,21.3873138,-158.1302643,0.1,Oahu,OA2532,Honolulu Fire Dept,NA
1/17/06,17,1,2006,21.3491287,-158.1286926,1,Oahu,OA2603,Honolulu Fire Dept,NA
1/17/06,17,1,2006,21.6865501,-158.0241241,0.1,Oahu,OA4188,Honolulu Fire Dept,NA
1/17/06,17,1,2006,21.4036331,-157.7521057,0.1,Oahu,OA6592,Honolulu Fire Dept,NA
1/17/06,17,1,2006,22.1998692,-159.3580933,0.2,Kauai,KA215,Kauai Fire Dept,NA
1/18/06,18,1,2006,20.0527229,-155.4007263,20,Hawaii,HI721,Hawaii Fire Dept,NA
1/18/06,18,1,2006,20.9073753,-156.4901581,0,Maui,MA433,Maui Fire Dept,NA
1/18/06,18,1,2006,21.4654865,-158.1589661,0.1,Oahu,OA1929,Honolulu Fire Dept,NA
1/18/06,18,1,2006,21.3534241,-158.1296997,0.1,Oahu,OA2585,Honolulu Fire Dept,NA
1/18/06,18,1,2006,21.3863125,-158.0259399,0.5,Oahu,OA4137,Honolulu Fire Dept,NA
1/19/06,19,1,2006,20.8837109,-156.476059,0,Maui,MA777,Maui Fire Dept,NA
1/19/06,19,1,2006,21.5031013,-158.0164337,0.1,Oahu,OA4407,Honolulu Fire Dept,NA
1/19/06,19,1,2006,21.2934475,-157.6616821,1,Oahu,OA6933,Honolulu Fire Dept,NA
1/20/06,20,1,2006,20.8714104,-156.3265686,0,Maui,MA996,Maui Fire Dept,NA
1/20/06,20,1,2006,21.5287571,-158.2277069,0.2,Oahu,OA217,Honolulu Fire Dept,NA
1/21/06,21,1,2006,19.7856503,-155.8448792,351,Hawaii,HI1182,Hawaii Div. of Forestry & Wildlife,NA
1/21/06,21,1,2006,21.3448181,-158.0329285,0.3,Oahu,OA3796,Honolulu Fire Dept,NA
1/21/06,21,1,2006,21.3860893,-157.9575806,0.1,Oahu,OA5175,Honolulu Fire Dept,NA
1/21/06,21,1,2006,21.413599,-157.9554138,0.1,Oahu,OA5212,Honolulu Fire Dept,NA
1/21/06,21,1,2006,21.2696972,-157.8077087,0.1,Oahu,OA6369,Honolulu Fire Dept,NA
1/21/06,21,1,2006,21.2992783,-157.6618042,0.1,Oahu,OA6925,Honolulu Fire Dept,NA
1/21/06,21,1,2006,21.9896393,-159.3594818,0.1,Kauai,KA210,Kauai Fire Dept,NA
1/22/06,22,1,2006,19.4274998,-155.8800812,0.5,Hawaii,HI1213,Hawaii Fire Dept,NA
1/25/06,25,1,2006,20.7583618,-156.4535522,0,Maui,MA1612,Maui Fire Dept,NA
1/28/06,28,1,2006,20.8578625,-156.5101318,0,Maui,MA1133,Maui Fire Dept,NA
1/29/06,29,1,2006,21.4580383,-158.2023773,0.1,Oahu,OA567,Honolulu Fire Dept,NA
1/30/06,30,1,2006,19.1869259,-155.4910583,1,Hawaii,HI805,Hawaii Fire Dept,NA
1/31/06,31,1,2006,20.8933773,-156.4897614,0,Maui,MA615,Maui Fire Dept,NA
1/31/06,31,1,2006,20.8932972,-156.492569,0,Maui,MA618,Maui Fire Dept,NA
1/31/06,31,1,2006,21.3820896,-158.0139923,0.1,Oahu,OA4468,Honolulu Fire Dept,NA
1/31/06,31,1,2006,21.4499836,-158.1911774,0.1,Oahu,OA778,Honolulu Fire Dept,NA
2/1/06,1,2,2006,21.3068199,-158.0276794,0.2,Oahu,OA4021,Honolulu Fire Dept,NA
2/2/06,2,2,2006,21.3985806,-158.1604614,0.1,Oahu,OA1866,Honolulu Fire Dept,NA
2/2/06,2,2,2006,22.1425419,-159.3098297,0.1,Kauai,KA295,Kauai Fire Dept,NA
2/3/06,3,2,2006,21.3005314,-157.7906189,0.1,Oahu,OA6475,Honolulu Fire Dept,NA
2/3/06,3,2,2006,21.9807243,-159.3535614,0.1,Kauai,KA224,Kauai Fire Dept,NA
2/3/06,3,2,2006,22.1275997,-159.3243713,0.1,Kauai,KA282,Kauai Fire Dept,NA
2/4/06,4,2,2006,21.9810829,-159.3635101,0.1,Kauai,KA195,Kauai Fire Dept,NA
2/5/06,5,2,2006,19.5535889,-154.8897552,0.1,Hawaii,HI428,Hawaii Fire Dept,NA
2/5/06,5,2,2006,19.1967106,-155.4776764,0.1,Hawaii,HI777,Hawaii Fire Dept,NA
2/5/06,5,2,2006,20.8963718,-156.675827,300,Maui,MA549,Maui Fire Dept,NA
2/5/06,5,2,2006,21.5803566,-158.1834106,0.1,Oahu,OA1124,Honolulu Fire Dept,NA
2/5/06,5,2,2006,21.2912331,-157.8543549,0.1,Oahu,OA5928,Honolulu Fire Dept,NA
2/6/06,6,2,2006,19.2511005,-155.5139008,0,Hawaii,HI306,National Park Service,NA
2/6/06,6,2,2006,21.0698414,-156.9368134,15,Maui,MA108,Maui Fire Dept,NA
2/6/06,6,2,2006,21.5844383,-158.1039734,0.1,Oahu,OA2857,Honolulu Fire Dept,NA
2/6/06,6,2,2006,21.355875,-158.086792,0.1,Oahu,OA3006,Honolulu Fire Dept,NA
2/6/06,6,2,2006,21.6489334,-157.9329376,1,Oahu,OA5404,Honolulu Fire Dept,NA
2/6/06,6,2,2006,21.4564362,-158.1950836,0.1,Oahu,OA713,Honolulu Fire Dept,NA
2/7/06,7,2,2006,21.3573151,-158.130249,0.1,Oahu,OA2539,Honolulu Fire Dept,NA
2/8/06,8,2,2006,19.718586,-155.1079407,0.1,Hawaii,HI641,Hawaii Fire Dept,NA
2/8/06,8,2,2006,21.9800968,-159.3584595,0.2,Kauai,KA214,Kauai Fire Dept,NA
2/9/06,9,2,2006,20.0470715,-155.8348846,0.1,Hawaii,HI1167,Hawaii Fire Dept,NA
2/9/06,9,2,2006,19.7228909,-155.0893097,0.1,Hawaii,HI611,Hawaii Fire Dept,NA
2/10/06,10,2,2006,19.5027809,-155.9086456,0.1,Hawaii,HI1257,Hawaii Fire Dept,NA
2/10/06,10,2,2006,19.6428719,-155.988327,2,Hawaii,HI1344,Hawaii Fire Dept,NA
2/10/06,10,2,2006,19.6531525,-156.0007935,6,Hawaii,HI1397,Hawaii Fire Dept,NA
2/10/06,10,2,2006,21.4239941,-158.177948,0.1,Oahu,OA1248,Honolulu Fire Dept,NA
2/10/06,10,2,2006,22.1418495,-159.311203,0.1,Kauai,KA292,Kauai Fire Dept,NA
2/11/06,11,2,2006,19.6390495,-155.9881744,1,Hawaii,HI1343,Hawaii Fire Dept,NA
2/11/06,11,2,2006,19.6431503,-155.9892578,2,Hawaii,HI1350,Hawaii Fire Dept,NA
2/11/06,11,2,2006,20.7403584,-156.4508514,0,Maui,MA1701,Maui Fire Dept,NA
2/11/06,11,2,2006,20.89291,-156.4933472,0,Maui,MA626,Maui Fire Dept,NA
2/11/06,11,2,2006,21.3661804,-158.0604095,0.5,Oahu,OA3382,Honolulu Fire Dept,NA
2/11/06,11,2,2006,21.2934475,-157.6616821,0.3,Oahu,OA6934,Honolulu Fire Dept,NA
2/12/06,12,2,2006,19.5026035,-155.9086456,0.1,Hawaii,HI1258,Hawaii Fire Dept,NA
2/12/06,12,2,2006,19.648859,-155.9885254,0.1,Hawaii,HI1346,Hawaii Fire Dept,NA
2/12/06,12,2,2006,21.3956776,-157.7256012,0.1,Oahu,OA6689,Honolulu Fire Dept,NA
2/13/06,13,2,2006,21.3258591,-158.0645294,0.2,Oahu,OA3333,Honolulu Fire Dept,NA
2/13/06,13,2,2006,21.6713829,-158.0430145,0.1,Oahu,OA3582,Honolulu Fire Dept,NA
2/14/06,14,2,2006,21.3555565,-158.1291656,0.1,Oahu,OA2601,Honolulu Fire Dept,NA
2/14/06,14,2,2006,21.4564362,-158.1950836,0.1,Oahu,OA714,Honolulu Fire Dept,NA
2/14/06,14,2,2006,22.1450672,-159.3153229,0.1,Kauai,KA288,Kauai Fire Dept,NA
2/15/06,15,2,2006,20.0467777,-155.8348846,0.1,Hawaii,HI1168,Hawaii Fire Dept,NA
2/15/06,15,2,2006,20.7396755,-156.449295,0,Maui,MA1706,Maui Fire Dept,NA
2/16/06,16,2,2006,21.3823566,-158.0227051,0.2,Oahu,OA4238,Honolulu Fire Dept,NA
2/17/06,17,2,2006,21.4091587,-157.7564697,8,Oahu,OA6570,Honolulu Fire Dept,NA
